Genome	A01	A02	A04	A07	A09	A11	A12	A13	A15	A17	A18	A19	A20	A22	A23	A24	A25	A27	A28	A33	A34	A37	B01	B02	B03	B04	B07	B08	B09	B12	B13	B14	B15	B19	B22	B23	B24	B25	B26	B27	C02	C03	C04	C11	C14	CA11	CA13	CA25	CA40A	CA9	CB03	CD21A	CD22A	CD23A	CD24A	CD25A	CD26A	CD27A	CD28A	CD29A	CD30A	CE19A	CG50A	CK05A	CK28A	CK51A	CK52A	CM15	CM17	CM21	CM28A	CM29A	CM30A	CM31A	CM32A	CM33A	CM34A	CM35A	CM36A	D01	D02	D03	D05	D06	D09	D10	D16	D18	E04	E06	E07	E10	E11	E12	EA44	EA47	EA48	EA49	EA50	EA51	EA53	EA54	EA55	EA57	EA58	EA60	EA61	EA63	EA68	EA70	EA72	EA73	EA76	EB01	EB02	EB03	EB04	EB05	EB07	EB08	EB09	EB10	EB13	EB16	EB17	EB20	EB21	EB24	EB28	EM03	EM12	EM22	EM25	EM27	EM30	EM32	EM33	EM34	G01	G02	G06	G09	G11	G18	G19	G20	G21	G22	G26	G27	G28	G29	G30	G31	G32	G33	G37	G39	G42	G43	G46	G47	H02	H03	H04	H05	H06	H07	I01	I02	I03	I04	I05	I06	I07	I09	I12	I13	I14	I15	K01	K03	K07	K09	K10	K14	K15	K16	K17	K21	K22	K23	K26	K27	K31	K32	K34	K36	K40	K42	K43	K46	M01	M02	M03	M04	M07	M08	M11	M12	M14	M15	M16	M17	M18	M20	M21	OA11r1	OA13r1	OA7r2	OA9r1	OB03r2	OB05r2	OB18r1	OB24r1	OG24B2A	OM15r2	OM17r2	OM21r1	P01	P02	P03	P14	P15	P22	P23	P24	P26	P27	P30	P31	X01	X02	X03	X04	X05	Y06	Y07	Y08	Y09	Y19	YA02	YA03	YA04	YA06	YA07	YA10	YA11	YA12	YA13	YA14	YA16	YA19	YA21	YA23	YA26	YA28	YA29	YA30	YA31	YA32	YA33	YA34	YB31	YB32	YB34	YB35	YB36	YB37	YB38	YB39	YB40	YB41	YB43	YB45	YB46	YB47	YB50	YB52	YB54	YB55	YB56	YB57	YB59	Z03	Z04	Z06	Z07	Z09	Z10	Z11	Z12	Z14	Z15	Z16	Z17
Sg_K34_15	0	0	0	0	0	0	0	0.05099415	0	0	0	0	0.054761767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025988515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057082858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019794257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013008923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48842368	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020376828	0	0	0	0	0.41065216	0	0	0	0	0	0	0	0	0	0	0	0.050044026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04462969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01409659	0	0	0	0	0
Sg_K34_23	0	0.013330186	0	0	0	0	0	0.07181891	0	0	0	0	0.021879407	0	0	0	0.060340807	0	0	0	0	0	0	0	0	0	0	0.03483374	0	0	0	0	0	0	0.05979586	0	0	0	0	0	0	0.1432992	0	0	0	0	0.06519718	0	0.03670195	0	0	0	0	0	0.029784022	0.03195465	0.016776498	0	0	0.042299967	0	0	0.03589695	0.047823157	0	0	0	0	0	0.05879693	0.022995856	0	0	0	0	0.106413804	0	0	0	0	0	0.014340694	0.05199037	0	0	0	0.053715605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057740655	0.035609085	0	0	0.2949607	0.048261814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03615784	0	0.030670436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041447572	0	0	0	0	1.3172355	0	0.022798996	0.032203708	0	0	0	0	0	0.026682824	0	0	0	0	0	0	0	0	0.025465606	0	0.045366585	0	0	0	0	0	0	0	0	0	0	0	0	0.045964032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063876666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013982376	0	0	0	0
Sg_K34_3	0	0	0	0	0	0	0	0	0	0	0	0.005082017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04126692	0	0	0	0	0	0	0	0	0	0.009508785	0	0	0	0	0	0	0	0	0	0	0.008753042	0.008771031	0	0	0	0	0	0	0	0	0	0	0	0.011665808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014314373	0	0.019975232	0	0	0	0	0	0.01864643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005876269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16503778	0.01120603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_K34_7	0	0.013579225	0	0	0	0	0	0	0.0088046	0	0	0	0	0	0	0	0	0	0	0	0	0.051180817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217829	0	0	0	0	0	0	0	0	0	0	0	0.048724495	0	0	0	0	0.014985049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011955317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007278114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011975571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10411082	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004338623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20584175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018463435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_K36_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03935921	0	0	0	0	0	0	0	0	0	0	0.010167846	0	0	0.02254223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027412869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005676804	0	0.015913017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006380736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030996658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017437158	0.010355681	0	0	0.008944773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41017008	0	0	0	0	0	0	0	0	0	0	0	0	0.016872454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003728457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009017673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013798269	0	0.008160904
Sg_K36_11	0	0	0	0	0	0	0	0.022949662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115571454	0	0	0	0	0	0	0	0	0.16408205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03670948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3736119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08162319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_K36_12	0	0	0	0.033945918	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05843453	0	0.21526021	0	0	0	0	0	0	1.2782757	0	0	0	0	0	0	0	0	0.1700404	0	0	0	0	0	0.037202004	0	0.045750428	0	0	0	0	0	0	0	0.66676885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48713645	0	0	0	0	0	0	1.4672514	0	0	0	0	0.015826257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031090101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03787296	0	0	0	0.29503477	0	0	0	0	0	0	0	0	0.021632142	0	0	0	0	0	0	0	0.030118624	0.02490984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018505732	2.7095497	0	0	0	0	0	0	0	0	0	0.123657025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39379844	0	0	0	0	0	0	0	0	0	0.08109659	0	0	0.050571676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007808636	0	0	0	0	0
Sg_K36_16	0.64150417	0.20639548	0.3394242	0.088967204	0	0.2693953	1.4643342	0	0	0.057085447	0	0	0.026231445	0	2.1640396	0.065994285	0	0.050100375	0.24186853	1.0780662	0.29034403	0.22538428	0.21638584	2.8706944	2.2893982	1.768986	0.010462949	0.31135046	0.21247754	0.82875794	4.712162	0.8710108	0.8583946	0.7939672	0.022012662	3.397454	0.07264933	0.10249752	0.027026713	0.33670533	0.39369056	0.022456469	2.163947	0	3.7554052	4.252902	0.21489826	0.010962653	0.019379543	0.25214577	6.0826354	0	0.010382742	0.018711675	0.1616955	0	0	0.007898686	0	0.009576591	0.009746242	0	0	0.13823962	0.050911624	0.008307639	0.077714086	0.16879572	0.29242545	0.1857507	0.014185003	0	0.03361783	0.11119012	0.026637841	0.015669191	0.10189431	0.012136607	0.00892655	0	4.094253	0.37286046	0.011531524	0.019386739	0.076527536	0.1196302	0.06570546	1.8331184	0.13057141	0.76529914	0.025475174	5.381542	0.045944765	0	0	2.2490482	0.29825875	1.5765105	0.024845496	0.45771706	0.29075748	0.33064348	0.7754748	0.18303415	0.7979189	0.7167628	1.5857818	2.7289588	0.62678325	1.0115776	1.9930551	26.874393	5.990655	0.2625886	0.4254556	5.2268047	0.51311445	0.9169216	1.3060532	0.7482687	3.3139133	10.212525	0.24110441	3.792125	1.4116706	1.094696	8.699011	4.5584583	0.99780387	0.1867663	0.76686746	1.8018206	1.3016274	8.830409	0.4116126	1.5613245	1.2893674	4.3730235	0	2.6508667	0.14507747	2.0084562	0.012474074	0	0.39800096	0.1075983	0.009474033	0	0.18905388	0.1302357	0.014600687	0	0.483097	0.29625398	0	0.31091666	0.06378305	0.38990563	0	0.018577302	0.054469652	0.32907575	0	0	0	0.015105019	0	0.6031888	0.50890476	0	0	0	0.14618213	0.9331986	0.67885095	0.02069802	0.8892345	0	0	1.8252034	0.72420436	0.6140307	0.045500636	0.0293768	1.1381171	1.5152918	1.2991738	1.0659499	0.003029273	2.3723907	0.557205	0	0	11.063357	0	0	0.003287878	0.986866	0.13026798	0.007676844	0.22884643	4.3183746	0	6.414232	0.015922839	1.641531	0.017354945	0.07350755	0	0.18104944	0.07422948	0.07238153	0.38358408	0	0.3501205	0.49608308	0.043385915	1.5376722	0.16417272	0.19234836	5.433568	4.1835356	5.4609876	1.0284964	1.4461052	0.16122976	6.5721264	3.7240105	1.294348	0	0.062023148	0	0.048443586	1.2307245	0	0.02119656	0.6266361	0.03440283	1.1027206	0	9.172901	0	0	0	0.44701934	1.0718074	0.28185287	0.12837341	0	0	1.1727917	4.047029	6.663897	11.575962	6.424939	1.9653912	4.4114366	4.5875745	11.459478	20.944035	3.732022	0.12599005	8.243031	4.5315924	10.737264	3.278517	13.461796	5.945719	6.27191	5.3369374	1.4759753	4.105317	7.7221985	7.1799192	0.6582681	15.759527	0.1675081	5.392062	0.2931911	11.19715	14.796811	0	6.199137	15.282709	2.20029	0.6511222	1.7831584	1.3174171	5.7161164	6.8037486	5.602694	10.023733	3.043527	6.132148	0	1.5724145	0.19002911	0.18617938	0	0.03502013	0	4.1154203	2.1750216	0.55215096	0.08231332	0
Sg_K36_17	0.16707584	0.05759971	0	0	0	0.10754706	0	0.14581217	0.81374717	0	0.04986781	0	0.026722709	0.5756823	0	0.034840617	0.07276488	0.4917292	0	0.051291604	0.011056223	0.03469141	0	0	0.04071198	0.006822287	0.1375124	0.021524834	1.3975062	0.02581916	0.02201983	0.2468812	0.14467561	0.23601843	0.117564455	0.08282074	0	0.44262573	0	3.4349418	0.005548581	0	0	0.09099409	1.0377672	1.4054984	0.007257136	0	0.25681743	0.008938166	0.042089116	0.31697983	0.7538453	0	0.033647977	0.022520043	0.058394592	0.009301104	0.11870901	0.15415582	0.08276055	0.013932261	0.013819138	0.011498829	0.024154529	0	0	0.3266423	0.19163758	0.010606804	0.14390688	0.028183335	0	0.019541157	0.3222874	0.025803145	0	0.022735586	0.23691204	0.07092957	0.021901332	0.085671365	0.5539009	0.9890445	0.22541781	0.01430572	0.021059234	0.012364659	0.3339374	0.20042764	0	0.15319411	0.06919357	0.057528228	0.57853454	0	0.26366886	0.113292135	0	0.020235436	0.1696748	0.012021585	0.43906283	1.4373577	0.21968238	0.46910003	0.09974223	0.15115674	0.22713192	0.13050056	0.4520271	0	0.040122584	0.39669326	0	0.021560319	0.019086765	0.38553187	0	0.07368182	0.24103957	0	0.056793634	0.8023885	0.3524162	0.87233835	0	0.3855473	0	0.010769688	0.010868566	0.1389362	0.031864908	0.2057581	0	0.22953236	0.20477264	0	0	0.037947986	0.1919857	0	0.39096808	1.4919236	0	0.074088104	0.1551085	0.19463614	0.25773227	0.19709004	0.058653265	0.27626872	0.3623697	0	0	0	0.04866693	0.9982785	0.47580373	0.1747858	0.47849566	0.018180674	0.072131686	0	0.09576286	0.036021307	2.2983484	0.9055099	0	0.11690776	0.024831979	0.27639484	0.08262587	0	0	0.009310039	0.12998892	0.071414	0	0	0	0	0.07329531	0.20814787	0	0	0	0	0.008352656	0.010749807	0	0.18617196	0.030976195	0.57407	0.056461815	0.8498143	0	1.3135881	0.008841936	0.066700354	0	0	0	0.012691102	0.039767757	0	0	0	0	0.14984998	0.012113994	0.01569365	0.5206776	0.087646194	0.0460782	0	0.08498075	0.12007407	0.15002717	0.020015454	0	0.010184736	0.054529693	0.25493234	0.35559583	0.026534854	0.037476473	0	0.1727218	0.12695774	2.6831167	0.21275729	0.15650961	0	0.14376153	0	0.13104364	0.005328541	0.027126985	1.0362476	0	0.1586683	0.5634499	0.8740217	0	0.01443983	0	0	0	0	0	0.04279325	0.13181703	0	0	0	0.037659604	0.008505098	0.106482826	0.039614234	0.009783596	0	0.094020195	0	0.023934737	0.058413237	0	0.50435865	0.41803402	0	0.013904877	0.036322635	0.043843955	0.007189013	0.03145834	0	0	0	0.044823233	0	0	0.013560715	0	0	0	0.02979994	0	0	0.016445031	0.006968385	0.012892318	0.071582474	0	0.005003766	0.033372123	0.23407057	0	0.056336712	0.024502829	0.13789994	0	0	0	0	0	0.019673891
Sg_K36_26	0.006857389	0	0.0635295	0	0	0	0	0	0	0	0	0.016163528	0	0	0	0	0	0	0.025685256	0	0.013799832	0	0	0	0	0	0	0	0	0.007225398	0.019455712	0.02464892	0.010302479	0	0	0	0	0	0	0	0	0	0	0.008759639	0	0	0	0	0	0	0	0	0.044053856	0	0.3681487	0.00843914	0	0	0	0	0	0	0.00878582	0.010078055	0.20334467	0	0	0.010004114	0	0	0	0.01159367	0.24686554	0.016016062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028627528	0	0.016772633	0	0	0	0	0	0	0	0	0.024404956	0.8644493	0	0.082006045	0	0.053680237	0	0	0	0	0	0	0	0	0	0.13076936	0	0.009252785	0	0	0	0	0	0.00641553	0	0.020418609	0	0	0	0.008642951	0.1575498	0	0	0	0	0	0	0	0	0	0	0.015527262	0	0	0	0	0.07847447	0	0	0.010720713	0	0.05091696	0.058924366	0.08131383	0.07776083	0	0.18233989	0	0.009407517	0.006030461	0.0462369	0.2878565	0	0	0	0.013835494	0	0	0.01109674	0	0	0	0	0	0	0	0	0.021512514	0.082797326	0	0.23539518	0	0	0.14007011	0.11104451	0	0	0	0	0.012330949	0	0.06302618	0	0	0	0	0	0	0.64624566	0	0	0	0.009679494	0	0	0	0	0.060335018	0.16681273	0.035999477	0.030055359	0	0.03572321	0	0	0	0	0	0	0	0	0	0.014190805	0.01632004	0	0	0.10831096	0.039535798	0	0	0	0	0.048427396	0	0	0	0	0	0.004859535	0	0.007092754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13928103	0	0	0	0	0	0	0	0	0.012057679	0.19295554	0	0.34999767	0	1.1525315	0	0	0	0	0	0	0
Sg_K36_27	0.06650395	0.28313366	0.107441425	0	0.012131528	0.14817531	0.2647469	0.005290592	0	0.18581574	0.013150893	0	0.020505607	0	0.07758659	0.2237666	0	0.14689492	0.015051436	0	0.020635162	0.11448924	0.09230179	0.07261144	0.11966049	0.088648714	0.6224184	0.09670038	0	0.050820872	0	0.22601104	1.3585644	0.4730896	0.02429316	0.36113417	0.2712475	0.010607311	0.02721538	0.061926745	0.082504116	0.034595225	1.2158492	0.010235375	0.47909927	0	0.05762527	0.108444236	0.014451856	0.17557316	0.5422777	0.015725655	0.117639214	0.01507352	0.022057561	0.025570378	0.006937914	0	0	0.016421286	0.009287662	0	0	0.032295503	0	0.058990892	0.034413084	0.49059078	0.50026304	0.017818304	0.034991868	0.010907006	0	0.053553138	0.028263696	0.010224739	0.020644408	0.099315226	0	0	0	0.18352593	0.014242993	0	0.10544377	0	0	0.35349873	0	0.09354759	0	0.5000816	0.011535636	0	0	0.15146686	0.506451	0.05256085	0	0	0	0	0	0.04031874	0	0.52858734	1.4872974	0.15705593	0.4318503	0.3478323	2.3713818	0	0.2636859	0.26229483	0.14236997	0.6527473	0.055017848	0	0.17392501	0.32998025	0.43959415	0	0.078346714	0.7583421	0.111572124	0.35752144	0.36180404	0.5859422	0.42192283	0.104035564	0.64431137	0	2.6812558	0	0.18385683	0	0.18972336	0	0	0.052399214	0.1712232	1.100602	0.009341876	0	1.936008	0.047528878	0.009092547	0.005727468	0.3122199	0	0.006394206	0	0.13570693	0.039736062	0.011916522	0.021303697	0.041709926	0.043693773	0	0.17404254	0.06631027	0.04640385	0	0	0.00770627	0.02306419	0.016472738	1.8969761	0	0.015343037	0	0.040096868	1.6925089	0.05001236	0.059509024	0.014689679	0	0.007039346	0	0.09986886	0.54382265	0.3170423	0.07247792	0.07132167	0.5350471	1.5018215	1.4520415	0.83037174	0	0.6713505	0	0	0	0.2172029	0	0.012941829	0	1.5103064	0.10433943	0.016048936	0	0.5029068	0	0.19645609	0.020107497	0.34944856	0.008066041	0.2628047	0	0	0.023153864	0.21539292	0.114737205	0.011330624	0.2070173	0.038842145	0	0.1459059	0.085546464	0.061240464	0.088743605	0.53553814	0.59001255	0.6495304	0.03309368	0.040379982	0	0.36919886	0.12618795	0	0.019419834	0	0.20403825	0.4879079	0	0.026277088	0.67637736	0.03843065	0.13187486	0	0.3967642	0	0	0	0.054700974	0.45400983	0.032050647	0.19381854	0	0	0	0	0.46551806	0.18054996	0.46337187	0.44800457	0.2342799	0.46099472	0	0.3463306	0.56166834	0.014886285	0.089877464	0.3463743	0.16235365	0	0.29827455	0.2795603	0	0.3374361	0.23057297	0.22377986	0.1951092	0.3100453	0.115710735	0	0.43013588	0	0.12880407	0.24651088	0.2746274	0	0.23890918	0	0.13718307	0.18723074	0.14648572	0.34454304	0	0.12454079	0.20617421	0.15926103	0.18660401	0.7202911	0	0.21875674	0	0.79271895	0.008788448	0.028340034	0	0.9974994	0.67181665	0	0	0.01280742
Sg_K36_29	0.41851252	0.053015742	0.100868806	0.10617021	0	0.3727077	0.55974007	0	0	0.06728033	0.017536279	0	0.044495627	0	0.19991924	0.055003468	0	0.15051582	0.024671167	1.33494	0.14103639	0.08168686	0.10357109	0.19512789	0.5325237	1.2637546	0	0.049231805	0.11637272	0.28243646	0.23451427	0.09878704	0.83141273	0.13135879	0.10897653	0.15851767	0.22331357	0.022282772	0.094670035	0.09372716	0.17059259	0.10605404	1.1608062	0.015983192	0.8068295	0.58877087	0.10265073	0	0.02364324	0.041982222	0.7520522	0.020967469	0.04416733	0.04726278	0.105053864	0.02489796	0.013714284	0.01156223	0	0	0.033942036	0.008419689	0	0.09785477	0.22889496	0.073222086	0.049329642	0.5254778	1.7724912	0.02693523	0.055643626	0.06926586	0.041535817	0.11473135	0.054798383	0.045819774	0.019674439	0.10889977	0.17567569	0	1.6975677	0.32479182	0	0	0.054087505	0.038415525	0.15058905	0.7735253	0	0.19920047	0.036138956	1.1065246	0.009555049	0	0	1.113855	0.18202445	0.88790995	0.10347668	0	2.3351877	0.44596484	0.6206486	0.22705108	0.5202503	0.60613704	0.17338021	0.9576263	1.2445542	0.48689795	1.4292042	0.7523755	0.9053494	0.2045322	0.1494368	2.117211	0.10955896	0.520116	0.3285881	0.7706822	0.7722842	0	0.2705735	0.87199813	0.3104069	0.46929199	1.3196944	0.8857992	0.8249786	0.11900927	1.1026878	3.0362597	0.48295206	0	0.24529502	0.1236971	0.5164684	0.46146825	0	0.77568096	0.94290996	1.7759383	0.008884707	0	1.1307698	0.13946591	0	0	0.9854907	0.25149837	0.017099997	0.008356872	0.11624905	0.1404119	0.007040255	0.07693491	0.13338098	0.25734642	0	0.029587248	0.5046976	0.08693465	0	0	0	0.012014323	0.028458728	1.4135417	0.050267335	0.010957797	0	0.027164424	0.46145076	0.14753823	0.17230597	0.04487262	0.07388633	0.012552405	0	2.6325507	2.5377252	0.5011222	0.021468576	0.015132171	1.2421464	1.2646091	1.2421967	0.8387402	0.01134061	0.5977902	2.295696	0	0	0.78715384	0	0.011690262	0.00371863	0.5409323	0.6926795	0.013681707	0.27026358	1.3035116	0.01381045	0.6929544	0.0368332	0.3857393	0.07445657	0.051478595	0	0.32020643	0.061577406	0.4929224	0.037269533	0.031509317	0.078886375	0.16036461	0.019645829	0.49980405	0.27384013	0.07752792	1.0825837	1.0350937	0.6389191	0.28622103	0.028840562	0.31193197	1.1893616	0.72124606	0.48662403	0	0.04072427	0.00737912	0.028399652	0.6764882	0	0.031118138	0.14767155	0.048318673	0.57931024	0	0.6689403	0	0	0	0.27937132	0.21348815	0.35616782	0.06433101	0	0	0.24552576	0.33130777	2.460785	2.0173144	1.7503842	0.9977186	0.6328796	0.8087319	1.028452	1.0454239	1.5678043	0.023713179	0.4689072	0.57316595	0.86942	1.6175913	1.7079846	1.0536695	0.039080843	1.8216809	0.33596587	0.9875386	0.24161467	0.4967155	0.94016266	0	0.19021565	7.978543	0.77016747	1.0413536	0.524434	0	1.0415456	0.55814517	0.8425663	0.6223247	0.7623002	0.55461633	0.584859	1.225307	0.72962046	1.4118979	0.8705458	0.92648315	0	0.70402426	0.09759014	0.13931268	0.117851965	0.09558719	0	1.7279302	0.4096491	1.4665992	0.062455337	0.007332261
